ID,T,X,Y,Z
34,66,184,122,50
34,67,187,123,49
34,68,190,123,48
34,69,192,123,47
34,70,194,123,45
34,71,195,124,44
34,72,195,124,43
34,73,195,124,41
34,74,195,124,40
34,75,193,125,39
34,76,191,126,37
34,77,189,128,36
34,78,186,129,34
34,79,183,131,33
34,80,180,133,31
34,81,177,136,30
34,82,174,140,29
34,83,171,145,27
34,84,169,150,27
34,85,167,154,26
34,86,164,156,25
34,87,163,158,24
34,88,160,159,24
34,89,159,159,24
34,90,157,157,24
34,91,156,156,25
34,92,155,153,26
34,93,154,149,27
34,94,153,146,28
34,95,153,142,30
34,96,153,137,32
34,97,152,132,33
34,98,152,128,35
34,99,152,122,37
35,0,60,117,80
35,1,60,115,81
35,2,61,114,82
35,3,61,112,83
35,4,61,110,84
35,5,60,109,84
35,6,60,107,85
35,7,59,106,85
35,8,58,104,86
35,9,57,103,86
35,10,55,103,87
35,11,54,102,87
35,12,51,101,88
35,13,49,100,88
35,14,47,100,89
35,15,44,100,89
35,16,43,100,88
35,17,41,100,87
35,18,39,100,87
35,19,37,100,85
35,20,35,100,84
35,21,33,100,83
35,22,32,100,81
35,23,30,100,79
35,24,28,100,77
35,25,26,100,75
35,26,24,102,73
35,27,22,104,71
35,28,20,107,68
35,29,18,111,66
35,30,16,117,63
35,31,14,122,61
35,32,12,130,58
35,33,11,136,55
35,34,9,142,53
35,35,9,146,50
35,36,8,149,48
35,37,7,153,45
35,38,7,154,43
35,39,8,156,41
35,40,9,156,40
35,41,10,156,39
35,42,12,156,38
35,43,16,156,38
35,44,19,154,39
35,45,23,153,40
35,46,28,150,41
35,47,34,149,43
35,48,41,146,45
35,49,49,143,48
35,50,58,140,52
35,51,68,137,56
35,52,79,134,59
35,53,87,131,62
35,54,96,128,66
35,55,103,124,70
35,56,108,121,73
35,57,112,118,75
35,58,115,115,77
35,59,116,112,79
35,60,117,110,81
35,61,116,107,82
35,62,114,106,83
35,63,112,104,83
35,64,110,103,84
35,65,106,102,84
35,66,103,102,83
35,67,98,101,83
35,68,94,101,82
35,69,89,101,82
35,70,85,101,80
35,71,80,102,80
35,72,76,103,78
35,73,72,104,77
35,74,68,107,76
35,75,63,109,75
35,76,58,112,73
35,77,54,116,72
35,78,50,120,71
35,79,45,125,69
35,80,41,129,68
35,81,37,132,66
35,82,33,135,65
35,83,30,139,64
35,84,27,140,63
35,85,24,142,62
35,86,21,144,62
35,87,19,145,61
35,88,17,146,61
35,89,16,146,61
35,90,14,147,61
35,91,13,147,61
35,92,13,147,62
35,93,12,147,62
35,94,13,147,64
35,95,13,146,66
35,96,14,146,67
35,97,16,146,68
35,98,17,145,69
35,99,19,143,70
36,16,177,114,36
36,17,178,114,36
36,18,178,114,37
36,19,178,114,37
36,20,178,114,37
36,21,177,115,37
36,22,177,116,36
36,23,177,117,36
36,24,177,119,34
36,25,176,121,33
36,26,176,124,32
36,27,175,127,31
36,28,174,129,29
36,29,174,132,28
36,30,174,133,26
36,31,173,133,25
36,32,171,134,23
36,33,170,134,22
36,34,168,133,20
36,35,166,132,19
36,36,163,132,17
36,37,161,131,16
36,38,159,130,15
36,39,156,128,15
36,40,153,127,15
36,41,150,124,15
36,42,148,121,15
36,43,145,118,16
36,44,142,115,17
36,45,140,111,19
36,46,138,108,22
36,47,135,104,24
36,48,133,100,26
36,49,132,96,29
36,50,131,93,32
36,51,129,89,34
36,52,129,86,36
36,53,129,84,37
36,54,129,82,38
36,55,131,79,38
36,56,132,79,39
36,57,134,78,39
36,58,136,78,39
36,59,139,79,39
36,60,142,80,39
36,61,146,83,39
36,62,151,86,39
36,63,156,90,38
36,64,161,93,38
36,65,167,96,38
36,66,172,99,38
36,67,177,100,38
36,68,183,103,39
36,69,188,103,39
36,70,191,105,40
36,71,194,107,40
36,72,196,107,40
36,73,198,108,41
36,74,198,109,42
36,75,198,110,43
36,76,198,110,44
36,77,198,111,45
36,78,196,112,46
36,79,195,113,48
36,80,193,114,50
36,81,191,114,51
36,82,189,115,52
36,83,186,116,54
36,84,184,117,55
36,85,181,117,55
36,86,178,119,56
36,87,176,120,57
36,88,173,121,57
36,89,170,121,57
36,90,168,122,57
36,91,166,123,57
36,92,163,123,57
36,93,161,123,57
36,94,160,123,56
36,95,157,122,55
36,96,156,121,55
36,97,155,119,54
36,98,154,117,52
36,99,154,115,51
37,22,114,188,62
37,23,113,193,62
37,24,111,199,62
37,25,110,205,62
37,26,110,210,62
37,27,109,215,63
37,28,108,219,63
37,29,107,223,64
37,30,106,225,64
37,31,104,228,64
37,32,102,230,65
37,33,100,232,66
37,34,98,233,67
37,35,95,234,68
37,36,93,234,70
37,37,90,233,71
37,38,87,232,73
37,39,85,230,75
37,40,82,226,77
37,41,81,223,80
37,42,79,219,82
37,43,78,214,84
37,44,78,209,85
37,45,78,204,86
37,46,79,198,87
37,47,82,191,88
37,48,85,185,89
37,49,89,178,89
37,50,94,172,89
37,51,100,167,90
37,52,106,161,90
37,53,110,156,91
37,54,114,151,91
37,55,119,147,92
37,56,122,144,92
37,57,126,141,93
37,58,129,139,94
37,59,133,137,95
37,60,137,136,95
37,61,139,136,95
37,62,141,138,94
37,63,141,139,93
37,64,141,142,92
37,65,140,147,91
37,66,139,152,88
37,67,136,158,86
37,68,133,164,84
37,69,130,170,81
37,70,127,176,79
37,71,124,181,77
37,72,120,186,75
37,73,116,191,73
37,74,112,194,71
37,75,108,197,70
37,76,104,199,68
37,77,101,201,67
37,78,97,202,66
37,79,94,203,64
37,80,91,203,63
37,81,88,203,62
37,82,86,203,61
37,83,82,202,59
37,84,81,202,59
37,85,79,201,58
37,86,77,200,58
37,87,76,198,57
37,88,75,197,57
37,89,75,195,57
37,90,74,193,58
37,91,75,191,58
37,92,75,189,59
37,93,75,188,59
37,94,76,185,59
37,95,78,183,60
37,96,79,181,60
37,97,81,179,61
37,98,82,177,61
37,99,85,175,62
38,22,215,162,66
38,23,215,160,66
38,24,215,160,65
38,25,215,158,64
38,26,215,158,64
38,27,214,157,63
38,28,213,157,62
38,29,212,157,61
38,30,212,158,60
38,31,210,160,59
38,32,209,161,58
38,33,208,163,57
38,34,206,165,56
38,35,205,168,55
38,36,203,172,54
38,37,202,177,53
38,38,199,181,52
38,39,198,186,51
38,40,195,190,50
38,41,193,193,50
38,42,191,195,50
38,43,189,197,50
38,44,188,198,50
38,45,188,198,50
38,46,187,198,50
38,47,186,198,52
38,48,186,198,52
38,49,186,196,53
38,50,186,195,54
38,51,187,193,54
38,52,187,191,53
38,53,188,189,52
38,54,188,187,52
38,55,189,184,51
38,56,190,182,50
38,57,191,179,49
38,58,192,177,48
38,59,193,174,48
38,60,195,171,47
38,61,195,168,46
38,62,197,166,45
38,63,198,163,45
38,64,199,162,44
38,65,201,160,43
38,66,202,158,43
38,67,203,157,42
38,68,205,156,42
38,69,206,156,42
38,70,207,156,41
38,71,207,156,41
38,72,207,157,41
38,73,206,160,40
38,74,205,162,40
38,75,203,166,40
38,76,200,169,40
38,77,197,174,40
38,78,193,178,40
38,79,189,184,40
38,80,184,190,40
38,81,179,195,40
38,82,173,198,39
38,83,167,202,39
38,84,162,204,39
38,85,156,206,39
38,86,152,207,39
38,87,146,209,39
38,88,142,209,38
38,89,137,209,38
38,90,133,209,38
38,91,128,209,38
38,92,124,208,39
38,93,121,206,39
39,23,204,124,73
39,24,205,127,74
39,25,205,130,76
39,26,206,134,78
39,27,207,137,80
39,28,208,141,83
39,29,208,145,86
39,30,209,149,88
39,31,209,153,90
39,32,209,157,91
39,33,209,160,93
39,34,209,163,94
39,35,209,164,96
39,36,209,166,97
39,37,209,167,99
39,38,209,167,100
39,39,209,167,102
39,40,208,167,103
39,41,208,167,103
39,42,207,166,103
39,43,206,165,103
39,44,205,164,103
39,45,204,163,103
39,46,203,163,102
39,47,202,162,101
39,48,201,161,101
39,49,199,160,100
39,50,198,160,100
39,51,195,160,99
39,52,194,159,99
39,53,192,159,98
39,54,190,158,97
39,55,188,158,96
39,56,185,158,94
39,57,183,158,92
39,58,181,159,91
39,59,178,159,89
39,60,176,160,87
39,61,173,160,86
39,62,170,160,84
39,63,168,161,82
39,64,166,161,80
39,65,163,162,78
39,66,162,163,77
39,67,160,163,75
39,68,158,164,73
39,69,156,164,71
39,70,155,165,69
39,71,153,165,68
39,72,152,165,67
39,73,150,165,66
39,74,149,165,66
39,75,148,165,65
39,76,147,164,65
39,77,146,163,65
39,78,146,163,65
39,79,147,162,66
39,80,149,160,66
39,81,151,159,67
39,82,153,156,68
39,83,156,154,69
39,84,160,151,70
39,85,165,149,71
39,86,170,146,72
39,87,177,143,73
40,15,77,125,99
40,16,73,126,101
40,17,69,127,102
40,18,66,126,103
40,19,62,126,104
40,20,59,124,105
40,21,57,123,105
40,22,54,121,105
40,23,53,119,105
40,24,51,117,104
40,25,51,114,103
40,26,51,110,102
40,27,52,107,101
40,28,54,104,100
40,29,57,100,99
40,30,61,97,98
40,31,66,93,97
40,32,73,89,96
40,33,79,86,94
40,34,86,82,94
40,35,93,79,93
40,36,100,75,92
40,37,107,72,92
40,38,115,70,92
40,39,121,68,92
40,40,128,65,92
40,41,133,64,93
40,42,137,63,94
40,43,141,62,96
40,44,144,61,97
40,45,146,60,99
40,46,149,59,101
40,47,149,58,102
40,48,150,57,103
40,49,151,56,103
40,50,151,56,103
40,51,152,56,104
40,52,152,57,104
40,53,151,58,104
40,54,151,60,105
40,55,151,62,105
40,56,152,66,105
40,57,152,71,105
40,58,153,75,106
40,59,152,81,106
40,60,151,85,106
40,61,150,89,107
40,62,149,93,107
40,63,147,96,107
40,64,146,100,108
40,65,143,101,108
40,66,141,102,108
40,67,139,103,108
40,68,136,103,108
40,69,134,103,108
40,70,132,103,108
40,71,128,102,107
40,72,126,101,106
40,73,124,100,106
40,74,121,98,105
40,75,119,96,105
40,76,117,94,104
40,77,114,92,103
40,78,113,89,103
40,79,110,87,103
40,80,109,85,102
40,81,107,82,102
40,82,106,79,101
40,83,104,76,101
40,84,103,74,100
41,12,23,109,19
41,13,23,107,19
41,14,26,106,19
41,15,28,105,19
41,16,31,103,19
41,17,35,102,20
41,18,40,101,20
41,19,44,100,21
41,20,49,100,22
41,21,55,99,23
41,22,59,98,25
41,23,62,98,27
41,24,65,98,28
41,25,66,99,31
41,26,67,100,33
41,27,68,101,35
41,28,68,103,37
41,29,67,105,38
41,30,66,107,39
41,31,65,108,40
41,32,64,109,40
41,33,63,110,40
41,34,61,111,40
41,35,61,111,40
41,36,59,112,39
41,37,58,113,39
41,38,58,113,38
41,39,58,113,37
41,40,58,113,36
41,41,59,112,35
41,42,61,111,34
41,43,63,110,33
41,44,66,110,31
41,45,68,108,30
41,46,70,107,29
41,47,72,105,28
41,48,73,103,27
41,49,74,101,26
41,50,75,99,25
41,51,75,97,24
41,52,75,96,24
41,53,75,93,23
41,54,75,92,23
41,55,75,90,23
41,56,74,89,23
41,57,74,88,23
41,58,74,87,23
41,59,73,87,24
41,60,73,87,25
41,61,73,87,26
41,62,72,88,28
41,63,72,89,30
41,64,72,92,33
41,65,72,95,35
41,66,72,98,37
41,67,72,101,39
41,68,72,104,40
41,69,72,107,41
41,70,72,111,43
41,71,73,115,44
41,72,73,119,45
41,73,74,121,46
41,74,74,123,47
41,75,74,124,48
41,76,75,123,48
41,77,75,121,49
41,78,75,120,50
41,79,75,117,50
41,80,76,114,50
41,81,76,110,50
41,82,76,105,50
41,83,76,100,49
41,84,77,95,49
41,85,77,90,48
41,86,77,86,47
41,87,76,82,47
41,88,76,78,45
41,89,76,74,44
41,90,76,71,43
41,91,75,68,41
41,92,75,65,40
41,93,75,64,39
41,94,75,63,38
41,95,74,62,36
41,96,73,62,35
41,97,73,64,34
41,98,72,65,33
41,99,72,68,31
42,0,181,69,74
42,1,180,69,73
42,2,179,71,73
42,3,177,72,72
42,4,176,74,71
42,5,175,76,71
42,6,174,79,70
42,7,173,82,70
42,8,172,88,70
42,9,171,91,69
42,10,171,94,68
42,11,172,97,68
42,12,174,100,68
42,13,175,102,67
42,14,175,103,66
42,15,175,105,66
42,16,175,107,66
42,17,174,108,65
42,18,174,110,65
42,19,172,110,64
42,20,170,111,64
42,21,169,112,64
42,22,167,112,63
42,23,166,112,63
42,24,164,112,63
42,25,163,112,62
42,26,161,111,62
42,27,160,111,62
42,28,158,110,62
42,29,156,110,62
42,30,156,109,62
42,31,155,108,62
42,32,154,108,62
42,33,154,107,62
42,34,153,107,62
42,35,153,107,62
42,36,154,106,63
42,37,154,106,63
42,38,155,104,64
42,39,156,103,64
42,40,157,102,64
42,41,159,100,64
42,42,160,96,64
42,43,162,93,64
42,44,163,90,64
42,45,165,87,64
42,46,166,84,64
42,47,167,81,64
42,48,169,78,64
42,49,170,75,63
42,50,171,72,62
42,51,173,70,62
42,52,174,68,61
42,53,175,65,59
42,54,176,63,58
42,55,177,61,56
42,56,178,60,55
42,57,180,58,53
42,58,181,57,51
42,59,182,55,50
42,60,184,54,48
42,61,184,54,47
42,62,186,53,45
42,63,188,53,44
42,64,190,52,43
42,65,191,52,43
42,66,194,52,42
42,67,195,53,42
42,68,196,54,43
42,69,197,54,44
42,70,197,55,45
42,71,196,57,47
42,72,195,59,50
42,73,195,61,53
42,74,192,64,56
42,75,191,67,60
42,76,188,70,63
42,77,186,74,66
42,78,184,79,68
42,79,181,84,70
42,80,177,89,71
42,81,175,93,72
42,82,172,97,72
42,83,170,100,71
42,84,167,103,70
42,85,164,104,70
42,86,163,106,68
42,87,160,107,67
42,88,160,108,66
42,89,160,108,65
42,90,158,108,63
42,91,157,108,62
42,92,156,108,61
42,93,155,107,60
42,94,153,107,59
42,95,152,106,58
42,96,150,105,57
42,97,148,104,56
42,98,146,104,55
42,99,145,103,55
43,0,136,176,54
43,1,136,178,54
43,2,135,180,54
43,3,135,181,54
43,4,136,182,54
43,5,137,183,54
43,6,139,183,54
43,7,141,183,54
43,8,142,182,53
43,9,143,181,53
43,10,144,181,52
43,11,144,179,52
43,12,144,177,51
43,13,143,176,51
43,14,142,174,50
43,15,142,172,50
43,16,142,170,49
43,17,141,167,49
43,18,141,164,49
43,19,141,162,49
43,20,141,160,49
43,21,142,156,49
43,22,144,154,50
43,23,146,152,50
43,24,148,149,52
43,25,149,148,53
43,26,151,146,55
43,27,153,144,57
43,28,154,142,60
43,29,155,142,63
43,30,156,141,65
43,31,156,140,68
43,32,156,140,70
43,33,157,140,73
43,34,157,140,76
43,35,158,141,78
43,36,159,142,79
43,37,160,142,80
43,38,160,144,81
43,39,161,145,82
43,40,161,146,82
43,41,161,146,82
43,42,160,148,82
43,43,160,149,82
43,44,159,149,81
43,45,158,150,81
43,46,156,151,80
43,47,156,152,80
43,48,154,153,79
43,49,153,153,78
43,50,152,153,77
43,51,150,154,76
43,52,149,154,75
43,53,148,155,74
43,54,146,155,73
43,55,146,155,73
43,56,145,155,72
43,57,143,155,71
43,58,142,155,71
43,59,142,155,71
43,60,141,155,71
43,61,141,154,71
43,62,140,154,72
43,63,139,154,73
43,64,139,153,74
43,65,139,153,74
43,66,139,153,75
43,67,139,153,75
43,68,139,153,76
43,69,139,153,77
43,70,138,153,77
43,71,138,153,77
43,72,138,154,78
43,73,138,156,78
43,74,137,157,78
43,75,137,159,78
43,76,136,161,78
43,77,136,164,78
43,78,135,167,78
43,79,135,169,78
43,80,135,170,78
43,81,134,171,78
43,82,133,170,77
43,83,132,170,77
43,84,131,169,77
43,85,130,167,76
43,86,129,166,75
43,87,128,163,75
43,88,126,161,74
43,89,125,158,73
43,90,124,156,73
43,91,122,153,72
43,92,121,151,71
43,93,120,149,70
43,94,118,146,69
43,95,117,145,68
43,96,117,144,66
43,97,116,143,65
43,98,115,144,63
43,99,115,145,61
44,0,115,153,51
44,1,114,155,49
44,2,112,157,47
44,3,111,160,44
44,4,110,163,42
44,5,109,167,40
44,6,108,172,38
44,7,107,177,37
44,8,107,181,35
44,9,107,184,34
44,10,107,188,33
44,11,107,190,32
44,12,107,192,31
44,13,108,195,31
44,14,108,196,31
44,15,109,197,31
44,16,110,198,31
44,17,110,198,32
44,18,111,198,32
44,19,112,198,32
44,20,114,197,32
44,21,114,196,32
44,22,115,195,32
44,23,117,194,32
44,24,117,192,31
44,25,118,190,31
44,26,119,188,30
44,27,120,185,29
44,28,121,183,29
44,29,121,181,28
44,30,121,177,27
44,31,122,175,26
44,32,122,172,25
44,33,122,169,24
44,34,122,167,23
44,35,121,163,23
44,36,121,161,22
44,37,120,158,22
44,38,119,156,22
44,39,117,153,23
44,40,117,151,23
44,41,115,149,24
44,42,113,147,24
44,43,111,146,25
44,44,109,144,26
44,45,107,143,27
44,46,104,142,29
44,47,102,142,30
44,48,100,141,30
44,49,97,142,31
44,50,95,142,31
44,51,92,142,31
44,52,89,144,31
44,53,87,146,31
44,54,86,149,31
44,55,83,152,31
44,56,81,155,30
44,57,79,160,29
44,58,76,164,29
44,59,74,170,28
44,60,72,175,27
44,61,70,179,26
44,62,68,182,25
44,63,68,185,24
44,64,67,188,23
44,65,67,189,22
44,66,67,191,21
44,67,68,191,20
44,68,69,191,19
44,69,72,191,19
44,70,75,191,18
44,71,79,191,18
44,72,83,190,18
44,73,89,189,18
44,74,96,188,18
44,75,105,186,19
44,76,115,184,20
44,77,125,183,21
44,78,135,181,23
44,79,144,179,25
44,80,153,177,27
44,81,161,176,29
44,82,168,174,31
44,83,173,172,33
44,84,177,170,34
44,85,180,167,36
44,86,182,165,39
44,87,183,162,41
44,88,184,159,43
44,89,183,156,45
44,90,182,153,47
44,91,181,149,48
44,92,178,147,48
44,93,176,144,49
44,94,174,141,50
44,95,171,138,50
44,96,168,135,50
44,97,165,132,50
44,98,162,130,50
44,99,159,128,49
45,0,142,196,47
45,1,142,199,47
45,2,142,202,47
45,3,142,204,47
45,4,142,205,47
45,5,142,207,46
45,6,142,208,46
45,7,143,209,46
45,8,145,209,46
45,9,147,208,45
45,10,149,207,45
45,11,153,205,45
45,12,156,204,45
45,13,157,202,44
45,14,158,199,44
45,15,159,196,43
45,16,159,193,43
45,17,159,190,43
45,18,159,186,42
45,19,158,182,42
45,20,157,178,41
45,21,156,174,41
45,22,156,170,41
45,23,154,166,40
45,24,153,161,40
45,25,152,157,40
45,26,150,153,40
45,27,149,149,39
45,28,148,146,39
45,29,146,143,39
45,30,146,140,39
45,31,144,138,39
45,32,143,135,40
45,33,142,132,40
45,34,142,131,40
45,35,142,129,41
45,36,142,128,42
45,37,143,128,43
45,38,143,128,43
45,39,143,130,43
45,40,143,132,43
45,41,143,135,43
45,42,143,141,43
45,43,143,146,43
45,44,143,152,43
45,45,142,157,43
45,46,142,163,43
45,47,142,169,43
45,48,142,174,43
45,49,142,179,44
45,50,141,183,45
45,51,140,187,45
45,52,140,189,46
45,53,139,191,46
45,54,139,192,45
45,55,138,194,45
45,56,137,195,43
45,57,136,195,42
45,58,135,196,40
45,59,135,196,38
45,60,134,196,37
45,61,133,197,35
45,62,133,197,33
45,63,132,198,32
45,64,132,198,30
45,65,131,198,28
45,66,130,198,26
45,67,130,198,25
45,68,130,197,23
45,69,129,197,22
45,70,129,197,20
45,71,130,196,19
45,72,130,196,19
45,73,132,195,18
45,74,132,195,18
45,75,134,195,17
45,76,135,195,17
45,77,139,195,18
45,78,141,195,18
45,79,145,195,19
45,80,147,195,20
45,81,149,195,21
45,82,150,195,22
45,83,151,195,24
45,84,151,195,27
45,85,150,195,29
45,86,149,196,33
45,87,147,196,35
45,88,145,197,37
45,89,142,197,39
45,90,139,198,41
45,91,136,198,43
45,92,134,198,44
45,93,132,198,45
45,94,130,198,46
45,95,128,198,47
45,96,127,198,47
45,97,125,197,48
45,98,123,195,48
45,99,121,194,48
46,0,134,193,35
46,1,132,192,34
46,2,132,192,34
46,3,129,192,33
46,4,128,191,32
46,5,124,191,31
46,6,122,191,30
46,7,118,191,29
46,8,115,191,29
46,9,113,190,28
46,10,110,190,28
46,11,107,189,28
46,12,106,188,28
46,13,103,187,28
46,14,102,185,28
46,15,101,184,29
46,16,100,182,29
46,17,99,181,30
46,18,98,179,31
46,19,98,177,33
46,20,98,175,34
46,21,98,173,36
46,22,98,171,38
46,23,99,169,40
46,24,100,167,41
46,25,100,165,42
46,26,101,163,43
46,27,103,162,43
46,28,103,161,43
46,29,105,160,43
46,30,107,160,43
46,31,109,160,42
46,32,110,160,42
46,33,112,160,41
46,34,114,162,41
46,35,117,164,40
46,36,118,167,39
46,37,121,170,39
46,38,123,173,38
46,39,124,177,37
46,40,126,181,37
46,41,127,186,36
46,42,128,190,36
46,43,128,192,36
46,44,128,195,36
46,45,128,195,36
46,46,127,195,36
46,47,126,195,36
46,48,124,193,36
46,49,123,191,35
46,50,121,188,35
46,51,118,185,35
46,52,116,182,35
46,53,113,178,35
46,54,109,174,35
46,55,105,169,36
46,56,101,164,37
46,57,97,159,38
46,58,93,153,39
46,59,87,148,40
46,60,83,143,41
46,61,79,139,41
46,62,75,135,41
46,63,72,132,41
46,64,68,128,41
46,65,66,125,41
46,66,64,123,40
46,67,62,121,40
46,68,61,120,39
46,69,59,119,38
46,70,58,118,38
46,71,56,119,37
46,72,54,120,36
46,73,53,121,36
46,74,51,123,36
46,75,50,125,35
46,76,48,128,35
46,77,47,132,35
46,78,47,137,35
46,79,47,142,35
46,80,47,149,36
46,81,49,155,36
46,82,51,163,36
46,83,54,169,37
46,84,58,175,38
46,85,63,181,38
46,86,69,185,38
46,87,75,190,38
46,88,81,194,38
46,89,87,198,38
46,90,93,201,38
46,91,99,203,37
46,92,105,206,37
46,93,110,208,36
46,94,114,209,36
46,95,118,211,35
46,96,121,212,34
46,97,122,212,34
46,98,124,212,33
46,99,124,212,33
47,0,183,94,101
47,1,182,91,101
47,2,181,88,101
47,3,180,86,101
47,4,177,83,101
47,5,176,81,101
47,6,174,79,100
47,7,170,77,99
47,8,168,75,99
47,9,165,74,99
47,10,162,72,98
47,11,159,72,98
47,12,155,71,97
47,13,152,70,97
47,14,148,70,96
47,15,145,69,96
47,16,141,69,96
47,17,138,69,96
47,18,134,70,96
47,19,131,70,96
47,20,128,71,96
47,21,125,71,96
47,22,123,72,97
47,23,121,74,98
47,24,121,77,99
47,25,120,80,100
47,26,120,83,102
47,27,121,87,103
47,28,124,90,104
47,29,127,93,105
47,30,132,96,106
47,31,137,98,106
47,32,142,100,107
47,33,148,102,107
47,34,152,103,107
47,35,156,105,107
47,36,159,106,107
47,37,162,107,106
47,38,165,107,106
47,39,168,107,106
47,40,171,107,105
47,41,174,107,105
47,42,178,106,104
47,43,181,104,103
47,44,183,103,102
47,45,184,101,101
47,46,184,99,100
47,47,184,96,99
47,48,184,94,98
47,49,184,91,98
47,50,182,88,97
47,51,181,85,96
47,52,179,81,95
47,53,177,77,94
47,54,175,73,93
47,55,173,68,92
47,56,170,64,91
47,57,168,60,91
47,58,166,55,90
47,59,164,51,90
47,60,163,46,90
47,61,161,41,89
47,62,160,37,89
47,63,158,34,90
47,64,156,32,90
47,65,156,30,91
47,66,154,30,91
47,67,153,30,91
47,68,153,31,91
47,69,152,33,91
47,70,151,38,91
47,71,150,44,91
47,72,149,51,91
47,73,149,59,91
47,74,148,69,91
47,75,148,79,91
47,76,147,89,90
47,77,147,99,89
47,78,147,107,89
47,79,146,113,88
47,80,146,117,87
47,81,147,122,87
47,82,147,124,86
47,83,147,127,86
47,84,148,128,85
47,85,148,128,85
47,86,149,128,85
47,87,149,127,85
47,88,150,126,85
47,89,151,124,86
47,90,152,122,87
47,91,152,119,88
47,92,153,117,89
47,93,153,114,91
47,94,154,110,92
47,95,155,107,94
47,96,156,104,95
47,97,156,101,96
47,98,156,98,97
47,99,156,94,97
48,0,86,153,108
48,1,87,149,108
48,2,87,144,108
48,3,88,139,108
48,4,88,135,108
48,5,89,132,109
48,6,89,128,111
48,7,89,125,112
48,8,90,123,113
48,9,90,121,114
48,10,91,119,115
48,11,91,118,116
48,12,92,117,116
48,13,92,118,116
48,14,92,119,116
48,15,92,121,116
48,16,92,124,115
48,17,92,129,115
48,18,92,135,115
48,19,92,142,114
48,20,91,151,113
48,21,91,160,113
48,22,90,167,112
48,23,89,175,112
48,24,89,182,111
48,25,88,189,110
48,26,86,195,109
48,27,85,199,109
48,28,84,202,108
48,29,82,205,108
48,30,80,206,107
48,31,79,207,106
48,32,77,207,106
48,33,75,206,106
48,34,72,205,105
48,35,71,204,105
48,36,68,202,105
48,37,66,201,105
48,38,64,198,105
48,39,61,196,105
48,40,61,194,106
48,41,60,191,106
48,42,60,189,107
48,43,61,188,108
48,44,62,185,109
48,45,65,183,110
48,46,68,181,111
48,47,73,179,111
48,48,79,177,112
48,49,86,176,112
48,50,93,174,112
48,51,102,173,112
48,52,110,172,112
48,53,117,171,111
48,54,123,170,111
48,55,127,170,110
48,56,131,170,110
48,57,133,170,109
48,58,135,169,108
48,59,135,169,108
48,60,135,169,107
48,61,135,170,106
48,62,134,170,106
48,63,132,170,105
48,64,130,170,105
48,65,128,170,104
48,66,125,170,104
48,67,122,170,103
48,68,119,170,103
48,69,116,169,104
48,70,112,169,104
48,71,109,168,105
48,72,106,167,106
48,73,102,166,107
48,74,99,165,108
48,75,96,164,109
48,76,93,163,110
48,77,90,163,110
48,78,88,163,110
48,79,86,163,109
48,80,84,163,108
48,81,83,163,107
48,82,82,163,106
48,83,82,163,105
48,84,82,163,104
48,85,82,163,102
48,86,82,163,101
48,87,83,163,99
48,88,84,163,98
48,89,85,163,96
48,90,86,163,94
48,91,87,163,93
48,92,89,163,92
48,93,90,163,91
48,94,93,163,90
48,95,95,162,89
48,96,97,162,89
48,97,100,161,88
48,98,103,160,88
48,99,105,160,89
49,0,180,194,54
49,1,181,195,54
49,2,181,195,54
49,3,182,196,54
49,4,183,195,53
49,5,184,195,53
49,6,185,194,53
49,7,188,191,52
49,8,190,189,52
49,9,192,185,51
49,10,196,182,50
49,11,199,177,50
49,12,201,173,49
49,13,202,167,48
49,14,204,162,48
49,15,205,156,47
49,16,205,151,46
49,17,205,146,45
49,18,205,141,45
49,19,204,135,44
49,20,203,132,44
49,21,202,127,43
49,22,202,123,43
49,23,201,118,43
49,24,199,115,43
49,25,198,111,43
49,26,197,108,44
49,27,195,105,44
49,28,195,103,45
49,29,193,100,46
49,30,191,98,47
49,31,190,96,48
49,32,188,94,50
49,33,187,93,52
49,34,185,92,54
49,35,184,91,56
49,36,183,90,57
49,37,182,90,58
49,38,182,90,59
49,39,183,90,60
49,40,184,91,60
49,41,185,92,60
49,42,188,93,59
49,43,189,95,59
49,44,191,97,59
49,45,193,100,58
49,46,195,103,57
49,47,198,106,56
49,48,201,110,55
49,49,202,114,54
49,50,205,120,54
49,51,206,125,53
49,52,208,132,53
49,53,209,138,53
49,54,209,146,53
49,55,210,153,54
49,56,211,159,54
49,57,211,165,55
49,58,210,170,56
49,59,210,174,58
49,60,209,177,59
49,61,208,181,61
49,62,207,183,64
49,63,205,184,66
49,64,204,185,69
49,65,202,185,71
49,66,200,184,74
49,67,198,184,76
49,68,195,182,78
49,69,192,180,79
49,70,189,177,80
49,71,186,174,81
49,72,184,171,81
49,73,181,167,82
49,74,177,164,82
49,75,174,160,81
49,76,171,156,81
49,77,168,152,80
49,78,165,148,80
49,79,163,143,79
49,80,160,139,78
49,81,158,135,77
49,82,156,132,76
49,83,154,128,75
49,84,153,125,74
49,85,153,122,73
49,86,153,120,71
49,87,154,118,70
49,88,156,117,69
49,89,159,117,68
49,90,163,117,67
49,91,166,119,66
49,92,169,122,66
49,93,171,124,65
49,94,174,125,64
49,95,177,127,64
49,96,179,128,64
49,97,181,130,64
49,98,183,131,65
49,99,184,132,66
50,0,107,81,56
50,1,109,79,55
50,2,111,75,55
50,3,114,72,54
50,4,117,70,54
50,5,120,67,54
50,6,124,65,54
